"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Spain","ESP","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.86431411590116","8.56125965858252","8.05449938445775","7.42188306371149","7.11396315354015","6.12245793936877","5.83834198316894","5.32415402070087","5.04948483972326","4.76812041295841","4.49774262354241","3.97700024802861","3.90220408646306","3.65757207746464","3.52114504234715","3.31643118288224","2.80186834820185","2.43242976555397","2.32805823651828","2.31689652330348","2.27154865941154","2.35891112281173","2.3186995999746","2.22470022126227","2.05988236238887","2.23053066296715","2.26739245825973","2.1628013370996","2.14454436361857","1.9366410606234","2.17348075870515","2.02296989318971","1.74958696404085","2.01957982392503","1.94647109275231",
"Estonia","EST","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2568532699193","13.4567967637559","11.752128975908","10.5325561948504","7.94381920493738","7.38700639288627","6.99747956225351","6.49896015306547","6.50073045768489","4.44877727278969","2.97003419202752","4.12341100787256","3.79838352146779","2.70525861415631","3.22485311643715","3.18338777414839","3.05965016636615","2.41091255154912","2.61110596578505","2.8089325573292","2.46105253317129","2.51853213056333","2.26137062278441","2.23582917068134","2.55880238290879","1.95109385286176","1.85741140820965","1.64986478808521","1.54374034003091","1.55971197529771","1.42410334234001","1.64301717699776","1.16840459559087","1.47912814770449","1.41693662252066",
"Ethiopia","ETH","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.1903600599654","69.1975253472771","68.3338657107369","68.2054273593978","67.9030876520302","66.9284021397111","66.9733367572315","67.7445427571187","67.5707354374483","68.6524333162955","69.2169164501107","70.6704243180796","72.4777133457031","72.6032206481768","73.4138871705153","72.6040210544704","71.4826829895729","70.4626728301161","69.5022004313352","67.8153087526366","66.3760926223891","65.2135125129722","63.5975372594319","61.7031784238185","59.5948856275591","57.7782118676973","55.5987252396052","53.7932285736212","51.6847037099417","54.144316928758","54.5378250995199","53.706950494513","52.5490301967681","51.0826745656699","50.0331663870713",
"European Union","EUU","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.49897511413706","9.34716135697501","8.97730303697363","8.6798741128854","8.39385720460861","7.91522927361339","7.67455318224307","7.37850921646453","7.13404231714818","6.72703483339995","6.41614949994512","5.85729214531547","5.67844415879306","5.19807886774488","5.08025149148351","4.80917688789961","4.51827447587641","4.24248728898298","4.11849778550908","4.08929211210061","3.95540305793079","3.79566394879151","3.60135806206623","3.46147654069694","3.24284644626231","3.01816637241619","2.92645611142292","2.79357952155854","2.70288125789707","2.62802235726013","2.64909211619793","2.59735888858016","2.46368887870047","2.18569890745289","2.10626947607731",
"Fragile and conflict affected situations","FCS","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4556210099651","52.7849940800334","52.7850171670608","53.0055624800178","53.7125608243817","53.4330248915927","53.3595361905831","53.4720597510198","53.579838717296","53.5991750041946","53.4547814986822","53.5472064085","53.5035923767936","52.9985610243696","52.5242951506375","51.964636035298","51.5067060668213","51.1052277388752","50.63521991396","49.9297945426198","49.3917740899067","48.5683989239496","47.7256854270852","46.9805033539063","46.2372879592121","45.7204566054529","45.3023060733894","44.7314061711627","44.1232140676577","45.2617352357447","45.4244945224651","46.1229987732104","45.3801626616593","44.7036850563038","44.2707657798961",
"Finland","FIN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.54804041163937","6.26673609044927","5.96894489267939","5.98948680627336","5.3016475701545","5.6968965232272","5.31664260369023","4.61679847154708","4.37815920291667","3.90422123339378","3.78332803592621","3.73455413594984","3.42902586294001","3.0104159289482","3.03058713630525","2.978374836173","2.62381889043097","2.50692004968789","2.63146938972625","2.83998451193618","2.42419374809669","2.4153899305048","2.18752924504338","2.20136358135094","2.4048744282502","2.10783318100267","1.85385828309538","1.94306734736236","1.96525033776982","2.12605919447611","2.0597063095046","2.02905414848518","1.70287966143278","1.74021194377283","1.68243570119993",
"Fiji","FJI","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2731467549403","32.7523553906138","32.4051906026915","31.7914577209061","31.4177843376329","30.8174838689238","30.8854385228703","24.2722882808038","23.268339311961","23.2967346647501","23.0153665380213","22.5060790426895","22.2150786076649","21.5733576240478","21.1525808051667","22.9461164310686","25.0449724795275","27.1753093097154","29.4894380294998","31.4825367158237","33.3827121240588","35.6686292248142","37.6460271465609","39.9552537582918","39.3804519094881","38.6711478364878","37.8574129311431","37.08997325867","36.7128215854424","38.0707589960689","38.531651782193","37.1383025780983","36.2487381716415","35.58806100996","35.0147103744313",
"France","FRA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.15976903441936","4.03637337573436","3.92965629140564","3.49359474269275","3.29363153886024","3.11464584410045","2.96666225787088","2.71865752036253","2.6340695719459","2.51050122196037","2.4948610493126","2.45377275250737","2.36276513707145","2.33442811329921","2.26463189168307","2.20520619090449","2.14336413293336","1.8693551480224","1.90845898090883","1.79711984735133","1.90864933879861","1.86706083178559","1.85605504050633","1.66226213675114","1.6549639404423","1.64234219438565","1.57187493675426","1.37794537395552","1.45829087336231","1.42940648451752","1.44661410685569","1.56898357882964","1.60490832273432","1.44246141472425","1.39625500290903",
"Faroe Islands","FRO","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6205679363574","41.8815431837207","41.4880748372009","40.1786332479402","38.8814386740118","37.7556316827572","36.5884433310615","36.0762967294975","36.6861812200428","36.7278147015242","36.4302496577137","36.3980003436398","36.1309670202385","35.8264679564319","35.180136101172","35.3852464419915","34.4814090019569","34.454631722906","34.3534251597005","32.8708969238501","31.5025815609965","30.493451038718","29.4224419589607","28.5510377499958","27.767796328376","27.1845115319708","26.731034762833","26.2096394732019","25.7220425138632","26.3791009128231","26.4665362534135","26.3101541990341","26.3427555679481","26.1842094091476","25.9928561649803",
"United Kingdom","GBR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57212233566062","1.42411351158279","1.37416033825907","1.46611907235795","1.55563684803719","1.47255947712853","1.3415494193746","1.17318933994925","0.969624764687176","0.98811410459588","0.871395240006023","0.883733564011724","0.748275227233474","0.764446279673281","0.73641257830254","0.673600756909773","0.750703054198238","0.830189642469368","0.555809807394577","0.611887751295145","0.663221131978931","0.693749067690341","0.603616573933552","0.698239324934876","0.648201919452258","0.632074480192366","0.650729033259164","0.624797474220779","0.615839604842735","0.577210235430888","0.495405209290053","0.441327511554634","0.473627742934893","0.484916812271944","0.469349215034095",
"Georgia","GEO","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4519328063293","50.6756883399247","50.8960841813117","51.0171587869572","51.1150320062672","50.5329540761782","50.3350871841592","50.0183509318483","53.0564336366669","56.4972232363514","52.095368257346","54.2127504927153","55.6321708661387","55.3095477967489","55.9230808055317","56.2402793643302","55.5477424013572","55.1524511825021","54.8062661041229","52.7481301822394","54.6495123957232","53.5513227000992","53.0143204500439","51.7428770689202","49.8482916318544","48.4670509057907","48.4778882494825","44.1511630757163","42.9833758231106","42.7764550280809","42.8238646876221","39.6648617505896","38.0741025934103","37.1947478949055","36.3612821614397",
"Ghana","GHA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4741652461293","65.4394903776092","64.6370057186825","63.7260704443262","62.5956418744019","61.524343902861","60.1989689631724","59.0119962586985","57.8228990116536","61.2024453913778","60.7413309266284","60.2213426850059","59.6407878391321","59.0292211146397","58.2373984639357","57.6173210221618","55.0591172840014","52.0023932063277","49.1584715645906","45.9470672869147","44.1855384543278","42.8595729885288","41.4151169119938","41.0280344451069","40.5875596526069","39.9499571076416","39.1074557654876","36.792587917526","34.1911788500065","33.7698484172399","32.3691490110509","30.3083175350172","29.9853031655891","29.206196322342","28.5535558846897",
"Gibraltar","GIB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2876677724079","76.0917483250038","75.9707845549864","75.968076669985","75.91586044402","75.7825051850553","75.5159637230927","75.2636606083641","75.1261534952706","74.9460159903475","74.5884148715792","74.1910022624782","72.831609779425","71.7499414117582","70.4426305923891","69.3756756418061","67.4619680528365","65.7281646479818","64.7059778307421","62.7783011578518","60.4385887004908","57.9991153948814","55.8299835751734","53.4697659125854","53.2449915729406","51.5714984348056","50.2593544319517","49.5212615266034","49.112270570036","50.6441938153332","51.2748152167834","50.9111484416456","49.9294039494112","49.2986332904269","48.2560228204977",
"Gambia, The","GMB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3608593070905","38.3767086014277","38.4171769630261","38.7865137865138","39.1469644766544","38.9406948520088","38.7623040466642","38.483203396057","38.262016124271","37.9281685583591","37.553670413132","38.1045329014558","37.6753203653999","37.1750253590903","37.7645473665761","37.8086816720257","37.5644758735441","37.3968639674944","36.8496124031008","36.4116942533694","37.6796024631195","37.5235250978556","37.8988723355875","38.9794546193891","39.1747479780751","39.7600337051895","39.4731985863756","38.6491458086334","38.216423608215","40.2823702138027","41.3180186382749","40.837389472682","40.8579968115179","39.8068156727493","38.8606177249325",
"Guinea-Bissau","GNB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7136020853462","71.8024626176154","71.9702358155058","72.0038198312908","71.8527193193952","71.2639940800206","70.6794880937361","71.9766458583563","71.2281828326","71.2943041558147","70.9928978553326","70.9839436068142","71.1774792115431","71.2115917720782","70.929667524989","70.8419282014962","70.8305306910885","70.7156803056704","70.6817810457516","70.449122834877","69.9867725377831","70.3870285829941","70.2313422510904","70.326233104522","70.2082396900938","69.8680347024788","69.6505415395542","69.5946517198729","74.2951569925889","73.1436123810719","71.1006592921575","67.8992046994794","67.226867448006","66.7749900282146","66.1635339685859",
"Equatorial Guinea","GNQ","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8506431469199","68.6643259749519","68.3300040473672","67.5508702491501","66.951858472539","66.533397175006","64.3373605840094","63.4587277674094","62.2890570633264","60.6856918822995","58.7801744539861","57.9943816672538","57.3429706653141","55.6652662726575","54.8748694600341","54.7906198862449","53.8252499688835","52.7959283754589","53.4294376751902","55.0743886242065","54.926774029734","54.4937906630385","54.9934494534052","54.8421715217369","55.5052302919418","56.1388207330164","56.6520866662351","55.6099454712586","56.0714979599767","56.6678774120318","56.7402329526376","56.27676294645","56.5308986019316","56.0949364673561","56.248272977797",
"Greece","GRC","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2492598999921","22.8386823263409","22.479353929048","23.0161258468321","22.2208225455311","23.1789719511791","22.6337542011082","19.5724947086302","19.6715429872432","18.5688682262104","16.5510204081633","15.7666832690234","15.25058578659","12.4474803184053","12.2835431851191","11.8070874753342","11.0294231729539","10.8153074469601","10.9520345479936","11.7641155950601","11.7349712848744","12.0277785686806","12.6277458824843","12.2582850779206","11.7244051206315","11.0613334240629","10.8485094238903","11.0367530917735","10.1448780633509","9.20290083786336","10.2566756863463","9.77211037933164","9.82098297733336","9.50071995108032","9.19684834540376",
"Grenada","GRD","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3045065238548","10.3270404453553","10.3360128199648","10.33902783812","10.3461029140972","10.344214123613","10.3503658756207","10.3608229873579","11.0193475846371","11.7448834723795","11.6995010178821","11.6819756400161","11.7790248187227","11.2348598030232","11.8832275208696","12.550919785193","12.5175460175967","12.4784654879026","12.481202319648","12.4581923494576","13.1602158551551","11.543987461179","11.1288309230948","11.010268409733","9.67454095343589","9.18085230289977","10.0023511449781","11.279715044432","11.0554904623946","12.0311447667086","12.6195759568506","9.44540141104372","16.1228575040918","15.9749031102918","15.8004866240039",
"Guam","GUM","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89092586187017","1.83496608892238","1.78057083006023","1.72516580967285","1.673838523813","1.62264555559527","1.57112526539278","1.51880670041793","1.48054145516074","1.43549066404605","1.37897069687269","1.31386327038501","1.25183016105417","1.18738811150488","1.1726633725381","1.12667374404986","1.04561599553019","1.021600633317","1.00163969487417","0.997207818109294","0.941504976014892","0.930311231393775","0.898883913653679","0.86989893821159","0.840522709972088","0.815981992121553","0.789152287602167","0.767030272547232","0.743517847578841","0.787532952914873","0.760195758564437","0.732566765578635","0.705494304126073","0.679696704226203","0.654222435628113",
"Guyana","GUY","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8354058855333","21.9275200181011","20.9993744710601","19.7425105224065","18.7360585478333","17.7188194224056","16.8650947042907","16.3609665281292","15.0515106223978","14.9338194283849","13.7229425261936","12.9169773625786","13.027532979364","12.6978431607065","12.4828833484046","11.7347194388778","10.8929795358856","10.3726589069311","10.0054013432906","9.58738283816968","9.31053203040174","8.91666942998309","8.87270301674054","8.853762403239","8.88474808800795","9.01211267886922","8.65706826683292","8.41512245087997","7.35833829717733","7.61840569795984","7.3944828930695","7.00112444094994","6.74770649676547","6.72759382597746","6.73660352412507",
"High income","HIC","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.76469430839519","6.71330497392459","6.43570624965338","6.35126749690192","6.10997857443285","5.77650142293144","5.21907781765126","5.05367287943612","5.5020370049402","5.25877228365542","4.77861849315505","4.48248841057461","4.25624314656752","3.97263379940181","3.89871497829756","3.72508090823885","3.50592680774048","3.37249048862597","3.25390611987875","3.20465791913506","3.1308850511193","3.01255453175255","2.8870119590795","2.7805162749222","2.69948800214477","2.58427473414221","2.40783487022566","2.35943549101275","2.30857186690014","2.33349230955161","2.24937389841961","2.1895461085719","2.09160124692787","1.97954293512035","1.91448495620098",
"Hong Kong SAR, China","HKG","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.696496895548377","0.485534715542054","0.410396463192712","0.404561866131142","0.413956289647575","0.294871055687799","0.238927706461156","0.236105696441349","0.220966723655651","0.23473866696175","0.157357573474531","0.222391970682937","0.177193047596652","0.191253321345717","0.185565331147829","0.201214822720638","0.15527950310559","0.162891924983414","0.15948534455766","0.152104278861038","0.148220208943978","0.144085516519396","0.139765183593693","0.136579722758243","0.132582158426911","0.129022153970992","0.125315553466675","0.121708795584499","0.118946830051651","0.12195393063235","0.11718721261544","0.114133606956573","0.110802471918813","0.107868336927175","0.104659514309261",
"Honduras","HND","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99061634642127","8.07441258543293","8.01604390308363","7.93690588743464","8.66740137678287","9.53577458394223","8.73910731971922","9.51698154905825","10.3856382302541","9.39091034687434","8.57298794028476","10.8840126782025","10.3125858146012","8.72972560510332","8.64318494051621","11.1786501806143","9.66404049858487","9.70097312205657","10.8812785016618","11.7144932626757","8.97367662386623","10.602003243041","9.51804359917719","8.77774189917236","7.40698860517655","7.81944894099204","9.11392556502181","9.28846693634938","6.88155443133832","8.01199246361053","8.44833769442267","5.1309369732225","5.34614156845529","5.31253098581227","5.27265711809765",
"Heavily indebted poor countries (HIPC)","HPC","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6693548851197","68.2863959903919","68.1482061459593","68.2705321120617","68.2808241691951","67.8934631744307","67.8251415438807","67.8130105239244","67.6972194658948","67.9443915932709","68.0853153721943","68.151591940141","68.1620533667524","67.953625683069","67.825285428025","67.2855472681963","66.6068240645543","65.6936838840036","64.9573219665486","63.8055608370485","63.1598206333422","61.9973733132118","61.7152669907379","61.035561780124","60.4084953970417","59.8793283334916","59.0352909428244","58.0430858188789","56.7360612808725","58.7640270181543","59.4757240484587","58.8339092913833","58.4556927538399","57.7206603240037","57.2418462908163",
"Croatia","HRV","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6544587398866","23.5050187823857","23.065700835481","22.3783924856154","21.7463537972927","21.0965939449019","19.0433912415925","18.2536839748739","17.5347155388127","16.7152749044535","15.9092867460096","15.1882525424933","17.6112634031576","18.156150443146","18.9012058268901","14.9369262651353","13.5659660209736","13.9949752592797","14.1717648005067","15.4912296174858","15.3812683861257","11.7262214256224","9.44879195578132","7.83056098809048","7.30598455598456","5.37835427712372","5.15786800985431","4.963632482061","4.26648933377666","4.24537626850591","4.85896117461463","3.94547921256541","3.25051426434226","2.95598833600136","2.83854971276046",
"Haiti","HTI","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6174209727729","36.1726387034612","36.4494728832269","37.3199923140568","36.3799981540544","36.0340789745227","35.6781334013939","35.587510527465","35.3701613168389","35.0754268044795","34.9783826840465","34.7601323407775","34.6229362857733","34.4543385553616","34.1844023111989","34.0070765211444","33.6677027508069","33.3926255628024","32.7566258313827","32.9241331715851","32.4470743790257","32.2644128847155","31.7750336363414","31.5135756066301","31.254708029927","30.9810633787678","30.710840018804","30.5524281337592","30.4416994775985","31.8569949727476","32.5126336021355","32.3538179934943","32.2227939803954","32.225731356083","32.2946347740263",
"Hungary","HUN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11123723776167","7.78960909804383","6.11318469578271","5.7876700549821","5.01007340977072","4.64341062128002","4.62707234090858","4.18438142528499","3.93831481901466","3.60210778314146","3.68628542888108","3.94161476497452","2.86573787263925","2.87009109112842","2.82399850184132","2.8042619628709","2.45254338021455","2.37266013693194","2.6385625719699","2.35280131534395","2.69362363257819","2.84844083689094","2.65212642919713","2.67306619397205","2.68412376860131","2.88399555302273","2.87837600129584","2.79301661095171","2.89469761084009","2.88085746940596","2.64568365834189","2.56716275994889","2.57627323152923","2.47443111410144","2.38134403405832",
"IBRD only","IBD","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7978607125201","47.3759245301954","45.9917110280825","44.8941114739624","43.6994815627234","42.7257331874738","42.1995260376684","42.3842809487499","42.8711705325776","43.0340187481037","42.6485825814341","42.5111014456858","41.9693157581653","40.2724709615477","38.8993749146446","37.1735787553462","35.8865269681253","34.9461898142265","33.8233711603585","32.8221396590556","31.3908709616851","30.1425583116037","28.7432689591438","27.4089364340848","26.4379060077655","25.5911275916933","24.895260968155","23.9933246765212","23.589374805405","24.4291655021179","24.6349986375078","25.6627595535363","25.5007333811972","25.2300054523115","24.8406984345569",
"IDA & IBRD total","IBT","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4576762219208","50.177530056411","49.0907753338095","48.2547364313191","47.2534059590339","46.4036052946635","45.9800720545346","46.2251181097543","46.6119131432497","46.8042583574787","46.4250318522225","46.2654162725357","45.7500650492606","44.3545213085735","43.1699501036512","41.7421784572747","40.6868360802429","39.9194006159397","39.0015986038461","38.1449475752503","36.9924821045973","35.8097582830229","34.7049844412602","33.6186884251469","32.8344983600992","32.1908146971358","31.4658732513525","30.6579223832368","30.3307231214101","31.5037245576135","31.7007897868345","32.3908932817349","32.2239952375186","31.802056507978","31.4877950517116",
"IDA total","IDA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3626205730293","63.5870440126889","63.5935026449463","63.6553565771002","63.3445321851167","62.7962051799122","62.5740725381885","62.8549423914038","62.6583820156108","62.8099580242174","62.2483285870692","61.7812404337476","61.1724057427184","60.8215912291945","60.2395133719641","59.7082408171634","59.2583940503884","58.7087583566534","57.9979643607474","57.1121587110849","56.6160003138601","55.5504816728802","55.006925034567","54.5631734120473","54.1594729451546","53.9093498038918","52.7781374161194","52.0108012560479","51.6072018173771","52.9564895683239","53.4213109559187","52.5600328900368","52.3158833399698","51.4628363750487","50.9695713275827",
"IDA blend","IDB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0189450267984","51.1502694666552","51.4869994484393","51.9170688794873","51.1633472320885","51.0254301764732","50.7327070924707","50.8951677901619","50.7677613302244","51.0031340362389","50.7332662504376","50.6722113377967","50.5332957185788","50.5342753988334","50.1765655078157","50.0413385418042","50.1649023638314","50.1683650522687","49.2347068907239","48.7650142696352","48.2997573100902","47.0189560504432","45.8881538471361","45.1228503224617","44.5384096657375","44.5587931633989","43.2180278944071","41.9117554258472","42.0121650862674","42.2495339961513","41.2669627288113","39.5139224938886","38.9089203380761","38.360977522213","37.8386936206111",
"Indonesia","IDN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0991348169519","46.3090856480463","45.3226194965213","44.108493693112","42.6951366859205","41.6727934876659","41.0761230537018","44.558054701996","45.0137979246981","45.4353871347934","43.2675279082352","44.1037684016141","46.2267873055955","43.2556069135137","43.0521353346471","39.7947827598421","40.0975599244901","39.324616424413","37.9315906302568","36.4330614509009","34.8586542976227","33.3649351377864","32.4790176436325","31.9512469766142","31.2110620780829","28.7216196066869","27.5155727237924","26.3015877916663","25.325247659601","25.8822826536235","26.0172150158565","26.5511254303295","26.8073883188674","25.9459093340623","25.2587381539466",
"IDA only","IDX","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1023821389622","69.4204673987497","69.2839996053441","69.1930051467663","68.9938168765058","68.3025587591663","68.1946309742219","68.5289302876992","68.3488053624636","68.5035888190517","67.8285021751108","67.2012952137846","66.4128868221382","65.947413972071","65.2865908707164","64.6076281565078","63.8908076177023","63.0713078810291","62.5027755701248","61.4066531307428","60.9001759783911","60.0092213791442","59.7596996663134","59.53912671901","59.2478866810988","58.8659684493352","57.7462910928789","57.171206899448","56.5412308102774","58.4087514069636","59.6750168426506","59.3428099976655","59.6034469803762","58.7292457608716","58.2700964833858",
"Isle of Man","IMN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7817203844467","76.6866645594167","76.5317013204134","76.4514644883486","76.2423174366281","75.8741104250541","75.4793717961936","74.9367293924231","74.1674551037277","74.0715475360435","73.1950831042578","72.4032363387596","71.2917701151688","70.0363637054443","68.9397411915414","68.5383282980716","67.6657989203267","67.1600692963527","66.2231075582484","65.3327393775454","62.5386547196872","59.6990267304003","58.4281217789907","56.9909096196722","55.6916010791532","54.0977447599498","52.6302055911395","51.0992095375496","52.3986107663891","58.0724268080462","59.2958420307118","59.1538868543901","61.5480521928979","60.4951115381278","59.8301878767769",
"Not classified","INX","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
